r1_s1,r2_s1,r3_s1,r4_s1,r5_s1,r6_s1,r7_s1,r8_s1,r9_s1,r10_s1,r11_s1,r12_s1,r13_s1,r14_s1,r15_s1,r16_s1,r17_s1,r18_s1,r19_s1,r20_s1,r21_s1,r22_s1,r23_s1,r24_s1,r25_s1,r26_s1,r27_s1,r28_s1,r29_s1,r30_s1,r31_s1,r32_s1,r33_s1,r34_s1,r35_s1,c1_s1,c2_s1,c3_s1,c4_s1,o1_s1,outside_s1,r1_s2,r2_s2,r3_s2,r4_s2,r5_s2,r6_s2,r7_s2,r8_s2,r9_s2,r10_s2,r11_s2,r12_s2,r13_s2,r14_s2,r15_s2,r16_s2,r17_s2,r18_s2,r19_s2,r20_s2,r21_s2,r22_s2,r23_s2,r24_s2,r25_s2,r26_s2,r27_s2,r28_s2,r29_s2,r30_s2,r31_s2,r32_s2,r33_s2,r34_s2,r35_s2,c1_s2,c2_s2,c3_s2,c4_s2,o1_s2,outside_s2,r1_s3,r2_s3,r3_s3,r4_s3,r5_s3,r6_s3,r7_s3,r8_s3,r9_s3,r10_s3,r11_s3,r12_s3,r13_s3,r14_s3,r15_s3,r16_s3,r17_s3,r18_s3,r19_s3,r20_s3,r21_s3,r22_s3,r23_s3,r24_s3,r25_s3,r26_s3,r27_s3,r28_s3,r29_s3,r30_s3,r31_s3,r32_s3,r33_s3,r34_s3,r35_s3,c1_s3,c2_s3,c3_s3,c4_s3,o1_s3,outside_s3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.96875,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003245699448231094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9711602951039571,0.0,0.0,0.0,0.0,0.0,0.001388888888888889,0.007067137809187279,0.0013404825737265416,0.0,0.0,0.0,0.0,0.0018181818181818182,0.0,0.0,0.0,0.00018583906337112061,0.0014184397163120568,0.01739850869925435,0.00019916351324437363,0.0017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.047619047619047616,0.0,0.034482758620689655,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008849557522123894,0.0,0.0,0,0,0.0,0.0,0.07692307692307693,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001967729240456513,0.0,0.0,0.0,0.0,0.0,0.0,0.0014577259475218659,0.0022522522522522522,0.0,0.9513888888888888,0.0015060240963855422,0.0,0.0,0.00390625,0.0006944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0018181818181818182,0.0,0.0010683760683760685,0.0,0.00018583906337112061,0.0007092198581560284,0.00579950289975145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.1111111111111111,0,0.0,0.0,0,0.0,0,0.5,0,0,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.018518518518518517,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006491398896462187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9683734939759037,0.0,0.0,0.0,0.001388888888888889,0.0035335689045936395,0.0013404825737265416,0.0,0.0,0.0,0.0005633802816901409,0.0018181818181818182,0.0,0.0,0.0,0.00018583906337112061,0.0007092198581560284,0.010770505385252692,0.00039832702648874725,0.0022988505747126436,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.5,0.0,0,0,0.0625,0.3333333333333333,0.0,0,0,0,0.25,0.0,0.0,0,0,0.023809523809523808,0.0,0.14285714285714285,0.06666666666666667,0.034482758620689655,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7368421052631579,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.627906976744186,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003245699448231094,0.0,0.0,0.0,0.0,0.08368200836820083,0.0009132420091324201,0.0,0.0,0.0006648936170212766,0.0014577259475218659,0.0,0.0,0.0,0.0,0.8695652173913043,0.002403846153846154,0.0,0.005555555555555556,0.0035335689045936395,0.0013404825737265416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018583906337112061,0.0014184397163120568,0.0,0.0007966540529774945,0.0005747126436781609,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.5185185185185185,0.0,0,0.0,0,0.0,0,0,0,0.0,0.4545454545454546,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0004338394793926247
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001967729240456513,0.0,0.0,0.0009132420091324201,0.0,0.0,0.0,0.0,0.0,0.0013413816230717639,0.0,0.0,0.0,0.9567307692307693,0.0234375,0.0,0.0035335689045936395,0.0013404825737265416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007092198581560284,0.0008285004142502071,0.0,0.0005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006896551724137931,0.0,0.0,0.0,0.0,0.010958904109589041,0.007575757575757576,0.00042444821731748726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016826923076923076,0.7734375,0.0020833333333333333,0.0035335689045936395,0.0013404825737265416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024509803921568627,0.00037167812674224123,0.0028368794326241137,0.0,0.0005974905397331209,0.0011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.25,0,0.0,0,0.0,0,0,0,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0,0,0.6666666666666667,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001053740779768177,0.0,0.007075471698113208,0.0,0.0012982797792924375,0.0,0.0,0.0001967729240456513,0.0,0.02092050209205021,0.0,0.0,0.0,0.0,0.0014577259475218659,0.0022522522522522522,0.0026827632461435278,0.0,0.0,0.05217391304347826,0.002403846153846154,0.00390625,0.8826388888888889,0.08833922261484099,0.010723860589812333,0.0,0.0,0.0,0.0011267605633802818,0.012727272727272728,0.0012461059190031153,0.0010683760683760685,0.004901960784313725,0.01207953911912284,0.006382978723404255,0.008285004142502071,0.0013941445927106153,0.0034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.1111111111111111,0.0,0,0.0,0,0.0,0,1,0,0.0,0.045454545454545456,0,0,0.4375,0.3333333333333333,0.0,0,0,0,0.0,0.0,0.5,0,0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047169811320754715,0.0,0.0003245699448231094,0.0,0.0,0.0001967729240456513,0.0008703220191470844,0.0,0.0,0.0,0.0008488964346349745,0.0006648936170212766,0.0,0.0,0.0006706908115358819,0.003472222222222222,0.0,0.008695652173913044,0.0,0.0,0.015277777777777777,0.6289752650176679,0.03485254691689008,0.0,0.0,0.0,0.0,0.007272727272727273,0.0012461059190031153,0.0010683760683760685,0.0,0.0016725515703400855,0.0028368794326241137,0.0033140016570008283,0.0011949810794662419,0.0017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.045454545454545456,0,0,0.125,0.33333333333333337,0.5,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06976744186046512,0,0,0.0,0.6666666666666666,0.8125,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001053740779768177,0.0,0.0,0.0,0.0012982797792924375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012733446519524619,0.0,0.0,0.0,0.0006706908115358819,0.0,0.0,0.013043478260869565,0.002403846153846154,0.0,0.00625,0.07420494699646643,0.8579088471849866,0.0,0.004878048780487805,0.0,0.0016901408450704226,0.045454545454545456,0.0,0.0,0.0,0.0007433562534844825,0.00425531914893617,0.0008285004142502071,0.0007966540529774945,0.0022988505747126436,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.13636363636363635,0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019916351324437363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003245699448231094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006706908115358819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013404825737265416,0.0,0.9024390243902439,0.01775147928994083,0.0,0.0,0.0,0.0010683760683760685,0.0,0.0,0.0,0.0,0.001593308105954989,0.0005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003245699448231094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01951219512195122,0.9644970414201184,0.0,0.0018181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.00039832702648874725,0.0005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023584905660377358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004878048780487805,0.0,0.9802816901408451,0.01090909090909091,0.0006230529595015577,0.0,0.0,0.0,0.0,0.0016570008285004142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.1875,0,0,0,0.0,0.25,0.0,0,0.0,0.022727272727272728,0.023809523809523808,0.0,0.023529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.01650943396226415,0.0,0.0009737098344693282,0.0,0.0,0.0005903187721369539,0.0,0.0,0.0,0.0,0.0,0.0006648936170212766,0.0,0.0,0.0,0.0,0.0,0.004347826086956522,0.0,0.0,0.0020833333333333333,0.014134275618374558,0.032171581769437,0.0,0.0,0.0,0.006197183098591549,0.7890909090909091,0.012461059190031152,0.0,0.0024509803921568627,0.00037167812674224123,0.004964539007092199,0.004142502071251036,0.001593308105954989,0.0011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,1.5,0,0,0,0.0,0.0,0.0,0,0,0.023809523809523808,0.03571428571428571,0.0,0.13333333333333333,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9836065573770492,0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003245699448231094,0.0,0.0012345679012345679,0.0,0.0,0.0,0.0,0.0,0.00042444821731748726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035335689045936395,0.002680965147453083,0.0,0.0,0.0,0.0,0.03272727272727273,0.9757009345794393,0.0,0.0,0.00037167812674224123,0.0014184397163120568,0.0024855012427506215,0.0005974905397331209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.5,0,0,0,0.0,0.0,0.5,0,0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003245699448231094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.969017094017094,0.0,0.00018583906337112061,0.004964539007092199,0.0008285004142502071,0.0005974905397331209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.6,0.0,0.023809523809523808,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015060240963855422,0.0,0.0,0.0,0.0006944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8995098039215687,0.0,0.0007092198581560284,0.0,0.0029874526986656044,0.0011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.5,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1,0.0,0.03571428571428571,0.0,0.06666666666666667,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13953488372093023,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.7727272727272727,0.023809523809523808,0.0,0.0,0.0,0.0,0.0016038492381716118,0.005988023952095809,0.006322444678609062,0.0,0.007075471698113208,0.0,0.012333657903278157,0.0,0.0049382716049382715,0.0009838646202282567,0.0034812880765883376,0.0041841004184100415,0.0009132420091324201,0.0,0.0008488964346349745,0.0026595744680851063,0.0,0.0045045045045045045,0.0006706908115358819,0.003472222222222222,0.0,0.034782608695652174,0.0,0.0,0.034722222222222224,0.028268551236749116,0.002680965147453083,0.0,0.0,0.0,0.0005633802816901409,0.0036363636363636364,0.0,0.002136752136752137,0.007352941176470588,0.9433190856718082,0.04184397163120567,0.009942004971002486,0.00219079864568811,0.005172413793103448,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4,0.0,0.0,0.0,0,0.037037037037037035,0.0,0,0.0,1,0.0,0,0,0,0.0,0.2727272727272727,0,0,0.0625,0.3333333333333333,0.5,0,0,0,0.0,0.0,0.0,0,0,0.6904761904761905,0.10714285714285714,0.09523809523809523,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13953488372093023,0,0,0.13333333333333333,0.3333333333333333,0.0,0,0,0,0.0,0.75,0.0,0,0.1,0.09090909090909091,0.7142857142857143,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.001053740779768177,0.0,0.009433962264150943,0.0,0.0,0.0,0.0012345679012345679,0.0005903187721369539,0.0,0.0,0.0,0.0,0.0,0.0006648936170212766,0.004373177842565598,0.0022522522522522522,0.0,0.003472222222222222,0.0030120481927710845,0.030434782608695653,0.0,0.0,0.003472222222222222,0.0035335689045936395,0.0013404825737265416,0.0,0.00975609756097561,0.0,0.0,0.00909090909090909,0.0,0.008547008547008548,0.00980392156862745,0.010035309422040513,0.826950354609929,0.00579950289975145,0.008564031069508066,0.009770114942528735,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0,0,0.0,0.2727272727272727,0,0,0.125,0.3333333333333333,0.0,0,0,0,0.0,1.0,0.0,0,1,0.11904761904761904,0.7142857142857143,0.0,0.2,0.034482758620689655,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.07692307692307693,0.0,0.03125,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.023809523809523808,0.7407407407407407,0.011764705882352941,0.21212121212121213,0.0,0.0008019246190858059,0.0029940119760479044,0.001053740779768177,0.002976190476190476,0.06367924528301887,0.010101010101010102,0.0012982797792924375,0.006896551724137931,0.0,0.00452577725304998,0.0026109660574412533,0.0041841004184100415,0.0027397260273972603,0.0,0.003395585738539898,0.008643617021276596,0.013119533527696793,0.0045045045045045045,0.0053655264922870555,0.020833333333333332,0.015060240963855422,0.004347826086956522,0.002403846153846154,0.00390625,0.001388888888888889,0.007067137809187279,0.002680965147453083,0.0392156862745098,0.00975609756097561,0.0,0.0,0.0,0.0,0.0010683760683760685,0.004901960784313725,0.0007433562534844825,0.007801418439716312,0.6752278376139188,0.0017924716191993627,0.0339080459770115,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,1.0,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.03571428571428571,0.7142857142857143,0.13333333333333333,0.27586206896551724,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.13333333333333333,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.045454545454545456,0.11904761904761904,0.0,0.8941176470588236,0.0,0.0,0.0,0.0,0.0,0.0,0.0047169811320754715,0.0,0.0,0.0,0.0,0.0,0.0,0.0041841004184100415,0.0009132420091324201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003472222222222222,0.0,0.0013404825737265416,0.0,0.004878048780487805,0.0,0.0,0.0,0.0,0.0,0.04656862745098039,0.000929195316855603,0.03475177304964539,0.009113504556752278,0.9474208325034854,0.021264367816091954,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.125,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.047619047619047616,0.32142857142857145,0.047619047619047616,0.5333333333333333,0.034482758620689655,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.2,0.0,0.023809523809523808,0.0,0.047058823529411764,0.7272727272727273,0.0,0.0008019246190858059,0.0,0.0,0.0,0.0023584905660377358,0.0,0.0006491398896462187,0.0,0.0,0.0003935458480913026,0.0008703220191470844,0.0,0.0009132420091324201,0.0,0.00042444821731748726,0.0006648936170212766,0.0029154518950437317,0.0,0.00335345405767941,0.0,0.0015060240963855422,0.0,0.0,0.0,0.0,0.0,0.0013404825737265416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004901960784313725,0.0005575171901133618,0.004964539007092199,0.03396851698425849,0.006771559450308703,0.8603448275862069,0.0,0.0,0.0,0.0,0.0,0.5,0,0.0,0.0,0.0,0.1111111111111111,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,0.023809523809523808,0.03571428571428571,0.0,0.3333333333333333,0.7586206896551724,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041841004184100415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.896551724137931,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
